year_start,year_end,flow_type,dest_statefips,origin_statefips,origin_state_abbr,origin_state_name,n_returns,n_exemptions,agi_thousands
2014,2015,outflow,32,26,MI,"Michigan",466,874,21833
2014,2015,outflow,32,39,OH,"Ohio",465,819,19433
2014,2015,outflow,32,37,NC,"North Carolina",461,859,20691
2014,2015,outflow,32,35,NM,"New Mexico",419,868,21182
2014,2015,outflow,32,42,PA,"Pennsylvania",404,688,36222
2014,2015,outflow,32,47,TN,"Tennessee",348,628,19425
2014,2015,outflow,32,40,OK,"Oklahoma",328,614,13260
2014,2015,outflow,32,29,MO,"Missouri",317,603,16449
2014,2015,outflow,32,27,MN,"Minnesota",303,530,14941
2014,2015,outflow,32,30,MT,"Montana",295,516,19204
2014,2015,outflow,32,55,WI,"Wisconsin",270,417,12119
2014,2015,outflow,32,34,NJ,"New Jersey",263,425,10951
2014,2015,outflow,32,02,AK,"Alaska",263,489,12816
2014,2015,outflow,32,22,LA,"Louisiana",247,452,9788
2014,2015,outflow,32,24,MD,"Maryland",245,428,12293
2014,2015,outflow,32,18,IN,"Indiana",232,435,9432
2014,2015,outflow,32,56,WY,"Wyoming",222,417,12146
2014,2015,outflow,32,45,SC,"South Carolina",221,414,11256
2014,2015,outflow,32,25,MA,"Massachusetts",220,340,11399
2014,2015,outflow,32,38,ND,"North Dakota",206,432,13624
2014,2015,outflow,32,20,KS,"Kansas",192,346,8915
2014,2015,outflow,32,05,AR,"Arkansas",169,353,6111
2014,2015,outflow,32,01,AL,"Alabama",166,299,7457
2014,2015,outflow,32,21,KY,"Kentucky",159,306,8864
2014,2015,outflow,32,19,IA,"Iowa",152,259,6713
2014,2015,outflow,32,31,NE,"Nebraska",147,303,8162
2014,2015,outflow,32,46,SD,"South Dakota",115,227,4915
2014,2015,outflow,32,28,MS,"Mississippi",112,208,4396
2014,2015,outflow,32,09,CT,"Connecticut",92,154,5143
2014,2015,outflow,32,11,DC,"District Of Columbia",63,89,2389
2014,2015,outflow,32,33,NH,"New Hampshire",54,96,2930
2014,2015,outflow,32,23,ME,"Maine",50,78,1892
2014,2015,outflow,32,54,WV,"West Virginia",44,104,1825
2014,2015,outflow,32,44,RI,"Rhode Island",32,51,1442
2014,2015,outflow,32,10,DE,"Delaware",29,55,1203
2014,2015,outflow,32,50,VT,"Vermont",28,35,1056
2014,2015,outflow,33,96,NH,"NH Total Migration-US and Foreign",16350,25366,1318416
2014,2015,outflow,33,97,NH,"NH Total Migration-US",15983,24715,1294294
2014,2015,outflow,33,98,NH,"NH Total Migration-Foreign",367,651,24122
2014,2015,outflow,33,97,NH,"NH Total Migration-Same State",11116,17613,556564
2014,2015,outflow,33,33,NH,"NH Non-migrants",536815,1079325,42795928
2014,2015,outflow,33,25,MA,"Massachusetts",4611,6593,268657
2014,2015,outflow,33,12,FL,"Florida",1909,3172,256845
2014,2015,outflow,33,23,ME,"Maine",1445,2252,60719
2014,2015,outflow,33,50,VT,"Vermont",976,1526,39522
2014,2015,outflow,33,36,NY,"New York",738,1027,39075
2014,2015,outflow,33,06,CA,"California",736,1051,44160
2014,2015,outflow,33,37,NC,"North Carolina",481,865,276590
2014,2015,outflow,33,48,TX,"Texas",466,796,33418
2014,2015,outflow,33,57,FR,"Foreign",367,651,24122
2014,2015,outflow,33,09,CT,"Connecticut",365,537,21349
2014,2015,outflow,33,51,VA,"Virginia",352,571,19759
2014,2015,outflow,33,08,CO,"Colorado",327,461,17181
2014,2015,outflow,33,45,SC,"South Carolina",277,445,17091
2014,2015,outflow,33,42,PA,"Pennsylvania",265,431,13825
2014,2015,outflow,33,44,RI,"Rhode Island",221,330,13851
2014,2015,outflow,33,04,AZ,"Arizona",221,354,13786
2014,2015,outflow,33,34,NJ,"New Jersey",205,360,17017
2014,2015,outflow,33,13,GA,"Georgia",201,399,11593
2014,2015,outflow,33,53,WA,"Washington",196,283,11142
2014,2015,outflow,33,39,OH,"Ohio",156,275,9426
2014,2015,outflow,33,47,TN,"Tennessee",150,256,7659
2014,2015,outflow,33,24,MD,"Maryland",145,252,8777
2014,2015,outflow,33,41,OR,"Oregon",116,169,5057
2014,2015,outflow,33,17,IL,"Illinois",111,193,11159
2014,2015,outflow,33,26,MI,"Michigan",108,182,7259
2014,2015,outflow,33,32,NV,"Nevada",103,156,14010
2014,2015,outflow,33,49,UT,"Utah",88,144,4730
2014,2015,outflow,33,18,IN,"Indiana",66,102,3778
2014,2015,outflow,33,15,HI,"Hawaii",65,100,3008
2014,2015,outflow,33,11,DC,"District Of Columbia",63,69,3356
2014,2015,outflow,33,27,MN,"Minnesota",62,98,3819
2014,2015,outflow,33,20,KS,"Kansas",58,107,2710
2014,2015,outflow,33,40,OK,"Oklahoma",56,96,2596
2014,2015,outflow,33,21,KY,"Kentucky",56,112,2374
2014,2015,outflow,33,29,MO,"Missouri",53,88,2513
2014,2015,outflow,33,22,LA,"Louisiana",49,80,3115
2014,2015,outflow,33,35,NM,"New Mexico",47,68,1918
2014,2015,outflow,33,55,WI,"Wisconsin",46,73,2118
2014,2015,outflow,33,02,AK,"Alaska",43,66,1899
2014,2015,outflow,33,30,MT,"Montana",42,64,1661
2014,2015,outflow,33,01,AL,"Alabama",42,68,1548
2014,2015,outflow,33,16,ID,"Idaho",38,58,1762
2014,2015,outflow,33,10,DE,"Delaware",35,65,2733
2014,2015,outflow,33,19,IA,"Iowa",30,55,1075
2014,2015,outflow,33,56,WY,"Wyoming",29,37,962
2014,2015,outflow,33,54,WV,"West Virginia",27,47,1371
2014,2015,outflow,33,05,AR,"Arkansas",25,46,1467
2014,2015,outflow,33,31,NE,"Nebraska",24,36,1312
2014,2015,outflow,33,38,ND,"North Dakota",23,36,861
2014,2015,outflow,33,28,MS,"Mississippi",20,33,1235
2014,2015,outflow,33,46,SD,"South Dakota",15,31,1446
2014,2015,outflow,34,96,NJ,"NJ Total Migration-US and Foreign",85854,149229,7362259
2014,2015,outflow,34,97,NJ,"NJ Total Migration-US",83295,143664,7078183
2014,2015,outflow,34,98,NJ,"NJ Total Migration-Foreign",2559,5565,284076
2014,2015,outflow,34,97,NJ,"NJ Total Migration-Same State",84812,149199,5963003
2014,2015,outflow,34,34,NJ,"NJ Non-migrants",3375608,7264590,319962308
2014,2015,outflow,34,36,NY,"New York",19562,30363,1538981
2014,2015,outflow,34,12,FL,"Florida",12348,22202,1494652
2014,2015,outflow,34,42,PA,"Pennsylvania",11846,20147,894385
2014,2015,outflow,34,06,CA,"California",4934,8042,470097
2014,2015,outflow,34,48,TX,"Texas",4154,8431,340860
2014,2015,outflow,34,37,NC,"North Carolina",3464,6614,232584
2014,2015,outflow,34,24,MD,"Maryland",2838,5397,160558
2014,2015,outflow,34,51,VA,"Virginia",2765,4887,192249
2014,2015,outflow,34,57,FR,"Foreign",2559,5565,284076
2014,2015,outflow,34,13,GA,"Georgia",2267,4433,132886
2014,2015,outflow,34,25,MA,"Massachusetts",2075,3271,187356
2014,2015,outflow,34,45,SC,"South Carolina",1699,3143,122386
2014,2015,outflow,34,09,CT,"Connecticut",1518,2611,146750
2014,2015,outflow,34,10,DE,"Delaware",1288,2296,141678
2014,2015,outflow,34,17,IL,"Illinois",1170,2057,112998
2014,2015,outflow,34,08,CO,"Colorado",976,1541,81271
2014,2015,outflow,34,39,OH,"Ohio",900,1704,58444
2014,2015,outflow,34,04,AZ,"Arizona",863,1500,81949
2014,2015,outflow,34,53,WA,"Washington",792,1343,63530
2014,2015,outflow,34,47,TN,"Tennessee",669,1252,34988
2014,2015,outflow,34,32,NV,"Nevada",559,956,69543
2014,2015,outflow,34,26,MI,"Michigan",550,1045,42980
2014,2015,outflow,34,11,DC,"District Of Columbia",520,618,31753
2014,2015,outflow,34,18,IN,"Indiana",388,823,23894
2014,2015,outflow,34,27,MN,"Minnesota",340,612,69228
2014,2015,outflow,34,44,RI,"Rhode Island",321,563,19130
2014,2015,outflow,34,22,LA,"Louisiana",309,496,7726
2014,2015,outflow,34,33,NH,"New Hampshire",295,506,24007
2014,2015,outflow,34,29,MO,"Missouri",291,515,18331
2014,2015,outflow,34,55,WI,"Wisconsin",287,543,6621
2014,2015,outflow,34,41,OR,"Oregon",286,460,27902
2014,2015,outflow,34,21,KY,"Kentucky",275,511,15867
2014,2015,outflow,34,15,HI,"Hawaii",266,432,14791
2014,2015,outflow,34,23,ME,"Maine",264,418,17017
2014,2015,outflow,34,01,AL,"Alabama",261,489,12404
2014,2015,outflow,34,50,VT,"Vermont",227,357,18575
2014,2015,outflow,34,49,UT,"Utah",184,336,33555
2014,2015,outflow,34,20,KS,"Kansas",182,323,9786
2014,2015,outflow,34,54,WV,"West Virginia",176,303,8654
2014,2015,outflow,34,40,OK,"Oklahoma",158,287,9391
2014,2015,outflow,34,05,AR,"Arkansas",147,291,11201
2014,2015,outflow,34,19,IA,"Iowa",141,250,8784
2014,2015,outflow,34,35,NM,"New Mexico",120,180,6721
2014,2015,outflow,34,28,MS,"Mississippi",119,242,4487
2014,2015,outflow,34,38,ND,"North Dakota",112,201,3819
2014,2015,outflow,34,02,AK,"Alaska",86,131,3791
2014,2015,outflow,34,31,NE,"Nebraska",81,158,6173
2014,2015,outflow,34,30,MT,"Montana",71,117,5614
2014,2015,outflow,34,16,ID,"Idaho",66,118,4948
2014,2015,outflow,34,46,SD,"South Dakota",48,88,2913
2014,2015,outflow,34,56,WY,"Wyoming",37,61,49979
2014,2015,outflow,35,96,NM,"NM Total Migration-US and Foreign",24125,47287,1193139
2014,2015,outflow,35,97,NM,"NM Total Migration-US",23487,46051,1163395
2014,2015,outflow,35,98,NM,"NM Total Migration-Foreign",638,1236,29744
2014,2015,outflow,35,97,NM,"NM Total Migration-Same State",17330,35359,638900
2014,2015,outflow,35,35,NM,"NM Non-migrants",711555,1528166,41029265
2014,2015,outflow,35,48,TX,"Texas",6127,12879,332556
2014,2015,outflow,35,04,AZ,"Arizona",3096,6669,122753
2014,2015,outflow,35,08,CO,"Colorado",2289,4313,110271
2014,2015,outflow,35,06,CA,"California",2105,3637,98846
2014,2015,outflow,35,12,FL,"Florida",990,1768,51514
2014,2015,outflow,35,53,WA,"Washington",680,1180,36016
2014,2015,outflow,35,57,FR,"Foreign",638,1236,29744
2014,2015,outflow,35,32,NV,"Nevada",549,1032,24375
2014,2015,outflow,35,40,OK,"Oklahoma",537,1112,25663
2014,2015,outflow,35,41,OR,"Oregon",475,856,26338
2014,2015,outflow,35,49,UT,"Utah",459,1014,18443
2014,2015,outflow,35,36,NY,"New York",388,612,16712
2014,2015,outflow,35,13,GA,"Georgia",355,719,15351
2014,2015,outflow,35,51,VA,"Virginia",325,637,20900
2014,2015,outflow,35,17,IL,"Illinois",318,591,16375
2014,2015,outflow,35,37,NC,"North Carolina",308,589,16053
2014,2015,outflow,35,29,MO,"Missouri",289,531,13562
2014,2015,outflow,35,39,OH,"Ohio",225,421,11525
2014,2015,outflow,35,42,PA,"Pennsylvania",222,379,11469
2014,2015,outflow,35,47,TN,"Tennessee",211,410,17479
2014,2015,outflow,35,20,KS,"Kansas",210,452,9680
2014,2015,outflow,35,16,ID,"Idaho",186,397,8878
2014,2015,outflow,35,22,LA,"Louisiana",181,328,8482
2014,2015,outflow,35,24,MD,"Maryland",176,309,10125
2014,2015,outflow,35,25,MA,"Massachusetts",172,286,10705
2014,2015,outflow,35,18,IN,"Indiana",166,317,8107
2014,2015,outflow,35,26,MI,"Michigan",164,276,6874
2014,2015,outflow,35,56,WY,"Wyoming",153,345,7244
2014,2015,outflow,35,45,SC,"South Carolina",153,294,9023
2014,2015,outflow,35,30,MT,"Montana",149,291,7461
2014,2015,outflow,35,15,HI,"Hawaii",144,261,7794
2014,2015,outflow,35,01,AL,"Alabama",143,310,7926
2014,2015,outflow,35,27,MN,"Minnesota",142,242,5950
2014,2015,outflow,35,31,NE,"Nebraska",129,263,6287
2014,2015,outflow,35,55,WI,"Wisconsin",128,215,6671
2014,2015,outflow,35,02,AK,"Alaska",128,254,7385
2014,2015,outflow,35,05,AR,"Arkansas",124,244,6265
2014,2015,outflow,35,38,ND,"North Dakota",107,208,5616
2014,2015,outflow,35,19,IA,"Iowa",105,211,4439
2014,2015,outflow,35,34,NJ,"New Jersey",100,175,4292
2014,2015,outflow,35,21,KY,"Kentucky",99,201,4355
2014,2015,outflow,35,46,SD,"South Dakota",87,187,4884
2014,2015,outflow,35,28,MS,"Mississippi",86,156,3525
2014,2015,outflow,35,11,DC,"District Of Columbia",65,83,3478
2014,2015,outflow,35,09,CT,"Connecticut",58,105,2192
2014,2015,outflow,35,54,WV,"West Virginia",39,62,2637
2014,2015,outflow,35,50,VT,"Vermont",38,52,1722
2014,2015,outflow,35,33,NH,"New Hampshire",33,48,1099
2014,2015,outflow,35,23,ME,"Maine",33,65,2412
2014,2015,outflow,35,10,DE,"Delaware",30,47,1095
2014,2015,outflow,35,44,RI,"Rhode Island",11,18,589
2014,2015,outflow,36,96,NY,"NY Total Migration-US and Foreign",167990,288250,13755056
2014,2015,outflow,36,97,NY,"NY Total Migration-US",160919,275234,12872102
2014,2015,outflow,36,98,NY,"NY Total Migration-Foreign",7071,13016,882955
2014,2015,outflow,36,97,NY,"NY Total Migration-Same State",196270,335737,12748492
2014,2015,outflow,36,36,NY,"NY Non-migrants",7522592,15210935,682477717
2014,2015,outflow,36,12,FL,"Florida",25996,44983,2620649
2014,2015,outflow,36,34,NJ,"New Jersey",23156,41189,2040964
2014,2015,outflow,36,06,CA,"California",14595,20913,1498625
2014,2015,outflow,36,42,PA,"Pennsylvania",11063,20049,567441
2014,2015,outflow,36,48,TX,"Texas",9655,17717,694641
2014,2015,outflow,36,09,CT,"Connecticut",8339,15055,1016401
2014,2015,outflow,36,37,NC,"North Carolina",7788,14332,413128
2014,2015,outflow,36,57,FR,"Foreign",7071,13016,882955
2014,2015,outflow,36,25,MA,"Massachusetts",6554,9807,526681
2014,2015,outflow,36,13,GA,"Georgia",5693,10822,288417
2014,2015,outflow,36,51,VA,"Virginia",5440,9317,303542
2014,2015,outflow,36,24,MD,"Maryland",4289,7331,242637
2014,2015,outflow,36,45,SC,"South Carolina",3175,5635,189191
2014,2015,outflow,36,17,IL,"Illinois",2957,4518,272996
2014,2015,outflow,36,08,CO,"Colorado",2619,3877,225312
2014,2015,outflow,36,39,OH,"Ohio",2613,4641,128470
2014,2015,outflow,36,04,AZ,"Arizona",2168,3601,132820
2014,2015,outflow,36,53,WA,"Washington",2145,3341,161676
2014,2015,outflow,36,47,TN,"Tennessee",1806,3192,101817
2014,2015,outflow,36,26,MI,"Michigan",1589,2944,82920
2014,2015,outflow,36,11,DC,"District Of Columbia",1441,1746,129259
2014,2015,outflow,36,32,NV,"Nevada",1256,1984,78800
2014,2015,outflow,36,50,VT,"Vermont",1072,1576,55815
2014,2015,outflow,36,41,OR,"Oregon",1040,1483,63785
2014,2015,outflow,36,18,IN,"Indiana",942,1739,45284
2014,2015,outflow,36,22,LA,"Louisiana",923,1561,45392
2014,2015,outflow,36,44,RI,"Rhode Island",900,1494,250743
2014,2015,outflow,36,33,NH,"New Hampshire",895,1460,74842
2014,2015,outflow,36,10,DE,"Delaware",875,1596,63796
2014,2015,outflow,36,27,MN,"Minnesota",859,1455,57614
2014,2015,outflow,36,29,MO,"Missouri",799,1385,46251
2014,2015,outflow,36,01,AL,"Alabama",772,1518,34582
2014,2015,outflow,36,23,ME,"Maine",767,1217,50094
2014,2015,outflow,36,15,HI,"Hawaii",741,1247,31416
2014,2015,outflow,36,21,KY,"Kentucky",738,1450,35845
2014,2015,outflow,36,55,WI,"Wisconsin",706,1150,36811
2014,2015,outflow,36,40,OK,"Oklahoma",522,973,21940
2014,2015,outflow,36,49,UT,"Utah",452,749,25133
2014,2015,outflow,36,20,KS,"Kansas",447,864,22298
2014,2015,outflow,36,35,NM,"New Mexico",427,647,37185
2014,2015,outflow,36,19,IA,"Iowa",359,665,17048
2014,2015,outflow,36,02,AK,"Alaska",328,555,12288
2014,2015,outflow,36,28,MS,"Mississippi",325,610,13657
2014,2015,outflow,36,05,AR,"Arkansas",299,564,15070
2014,2015,outflow,36,54,WV,"West Virginia",288,508,12393
2014,2015,outflow,36,31,NE,"Nebraska",227,408,11373
2014,2015,outflow,36,30,MT,"Montana",224,340,21183
2014,2015,outflow,36,38,ND,"North Dakota",215,311,8693
2014,2015,outflow,36,16,ID,"Idaho",186,316,11323
2014,2015,outflow,36,56,WY,"Wyoming",142,214,27415
2014,2015,outflow,36,46,SD,"South Dakota",112,185,6444
2014,2015,outflow,37,96,NC,"NC Total Migration-US and Foreign",85926,162379,4405975
2014,2015,outflow,37,97,NC,"NC Total Migration-US",83219,156596,4234843
2014,2015,outflow,37,98,NC,"NC Total Migration-Foreign",2707,5783,171132
2014,2015,outflow,37,97,NC,"NC Total Migration-Same State",112525,217460,4845978
2014,2015,outflow,37,37,NC,"NC Non-migrants",3385275,7456503,218584505
2014,2015,outflow,37,45,SC,"South Carolina",10410,20144,556239
2014,2015,outflow,37,12,FL,"Florida",9428,17351,567708
2014,2015,outflow,37,51,VA,"Virginia",7601,14316,330047
2014,2015,outflow,37,48,TX,"Texas",6266,12931,341251
2014,2015,outflow,37,13,GA,"Georgia",5808,11207,272361
2014,2015,outflow,37,06,CA,"California",4548,8273,280100
2014,2015,outflow,37,36,NY,"New York",4520,7721,215455
2014,2015,outflow,37,47,TN,"Tennessee",2874,5519,144770
2014,2015,outflow,37,57,FR,"Foreign",2707,5783,171132
2014,2015,outflow,37,42,PA,"Pennsylvania",2498,4484,119837
2014,2015,outflow,37,24,MD,"Maryland",2308,4129,102791
2014,2015,outflow,37,39,OH,"Ohio",2186,4104,110142
2014,2015,outflow,37,34,NJ,"New Jersey",1674,3096,82106
2014,2015,outflow,37,08,CO,"Colorado",1626,2808,83567
2014,2015,outflow,37,17,IL,"Illinois",1460,2609,79538
2014,2015,outflow,37,26,MI,"Michigan",1363,2573,65090
2014,2015,outflow,37,53,WA,"Washington",1355,2549,78363
2014,2015,outflow,37,25,MA,"Massachusetts",1155,1892,67511
2014,2015,outflow,37,04,AZ,"Arizona",1085,2098,60867
2014,2015,outflow,37,01,AL,"Alabama",1056,2158,49972
2014,2015,outflow,37,21,KY,"Kentucky",987,2045,43286
2014,2015,outflow,37,18,IN,"Indiana",944,1865,40413
2014,2015,outflow,37,22,LA,"Louisiana",842,1698,30017
2014,2015,outflow,37,29,MO,"Missouri",836,1667,36590
2014,2015,outflow,37,54,WV,"West Virginia",700,1338,23486
2014,2015,outflow,37,09,CT,"Connecticut",700,1249,38491
2014,2015,outflow,37,55,WI,"Wisconsin",625,1139,30361
2014,2015,outflow,37,15,HI,"Hawaii",601,1250,22495
2014,2015,outflow,37,40,OK,"Oklahoma",573,1216,23439
2014,2015,outflow,37,27,MN,"Minnesota",573,1005,31019
2014,2015,outflow,37,32,NV,"Nevada",553,1031,25885
2014,2015,outflow,37,41,OR,"Oregon",551,909,27200
2014,2015,outflow,37,11,DC,"District Of Columbia",549,724,32917
2014,2015,outflow,37,20,KS,"Kansas",511,1090,23118
2014,2015,outflow,37,28,MS,"Mississippi",474,977,20256
2014,2015,outflow,37,05,AR,"Arkansas",365,748,15841
2014,2015,outflow,37,02,AK,"Alaska",349,767,14123
2014,2015,outflow,37,19,IA,"Iowa",346,673,14316
2014,2015,outflow,37,33,NH,"New Hampshire",319,517,12585
2014,2015,outflow,37,49,UT,"Utah",314,621,14659
2014,2015,outflow,37,10,DE,"Delaware",296,534,12668
2014,2015,outflow,37,35,NM,"New Mexico",292,513,12983
2014,2015,outflow,37,23,ME,"Maine",276,470,15204
2014,2015,outflow,37,38,ND,"North Dakota",232,421,9408
2014,2015,outflow,37,16,ID,"Idaho",201,416,8216
2014,2015,outflow,37,44,RI,"Rhode Island",198,340,8322
2014,2015,outflow,37,31,NE,"Nebraska",187,364,8161
2014,2015,outflow,37,30,MT,"Montana",178,297,6983
2014,2015,outflow,37,46,SD,"South Dakota",155,279,7232
2014,2015,outflow,37,50,VT,"Vermont",148,252,7309
2014,2015,outflow,37,56,WY,"Wyoming",123,219,10143
2014,2015,outflow,38,96,ND,"ND Total Migration-US and Foreign",11808,21171,636410
2014,2015,outflow,38,97,ND,"ND Total Migration-US",11540,20701,625998
2014,2015,outflow,38,98,ND,"ND Total Migration-Foreign",268,470,10411
2014,2015,outflow,38,97,ND,"ND Total Migration-Same State",7724,12943,423846
2014,2015,outflow,38,38,ND,"ND Non-migrants",283016,585612,24354011
2014,2015,outflow,38,27,MN,"Minnesota",2985,4894,131117
2014,2015,outflow,38,48,TX,"Texas",703,1425,45831
2014,2015,outflow,38,30,MT,"Montana",664,1172,41619
2014,2015,outflow,38,08,CO,"Colorado",611,1115,40518
2014,2015,outflow,38,06,CA,"California",522,857,24538
2014,2015,outflow,38,46,SD,"South Dakota",504,954,29284
2014,2015,outflow,38,53,WA,"Washington",473,823,31623
2014,2015,outflow,38,04,AZ,"Arizona",466,851,30818
2014,2015,outflow,38,12,FL,"Florida",423,764,24317
2014,2015,outflow,38,16,ID,"Idaho",290,565,16258
2014,2015,outflow,38,57,FR,"Foreign",268,470,10411
2014,2015,outflow,38,55,WI,"Wisconsin",255,434,13557
2014,2015,outflow,38,26,MI,"Michigan",242,412,12982
2014,2015,outflow,38,56,WY,"Wyoming",234,465,16503
2014,2015,outflow,38,41,OR,"Oregon",220,357,9274
2014,2015,outflow,38,49,UT,"Utah",200,465,11881
2014,2015,outflow,38,32,NV,"Nevada",185,376,9770
2014,2015,outflow,38,19,IA,"Iowa",180,333,6685
2014,2015,outflow,38,40,OK,"Oklahoma",158,332,8708
2014,2015,outflow,38,31,NE,"Nebraska",154,301,15447
2014,2015,outflow,38,13,GA,"Georgia",153,317,8354
2014,2015,outflow,38,39,OH,"Ohio",145,249,5869
2014,2015,outflow,38,29,MO,"Missouri",145,264,9624
2014,2015,outflow,38,17,IL,"Illinois",145,206,5936
2014,2015,outflow,38,36,NY,"New York",128,202,5619
2014,2015,outflow,38,37,NC,"North Carolina",121,234,7163
2014,2015,outflow,38,51,VA,"Virginia",103,191,5213
2014,2015,outflow,38,42,PA,"Pennsylvania",99,172,6170
2014,2015,outflow,38,18,IN,"Indiana",97,160,4917
2014,2015,outflow,38,47,TN,"Tennessee",95,177,4623
2014,2015,outflow,38,20,KS,"Kansas",83,179,4245
2014,2015,outflow,38,22,LA,"Louisiana",82,167,4549
2014,2015,outflow,38,35,NM,"New Mexico",80,180,4289
2014,2015,outflow,38,05,AR,"Arkansas",72,127,3984
2014,2015,outflow,38,45,SC,"South Carolina",62,108,2562
2014,2015,outflow,38,28,MS,"Mississippi",57,145,3139
2014,2015,outflow,38,02,AK,"Alaska",57,94,3227
2014,2015,outflow,38,01,AL,"Alabama",54,113,2763
2014,2015,outflow,38,21,KY,"Kentucky",51,85,2432
2014,2015,outflow,38,24,MD,"Maryland",47,84,1965
2014,2015,outflow,38,15,HI,"Hawaii",41,77,1703
2014,2015,outflow,38,34,NJ,"New Jersey",40,86,1510
2014,2015,outflow,38,25,MA,"Massachusetts",33,50,1823
2014,2015,outflow,38,09,CT,"Connecticut",23,24,1007
2014,2015,outflow,38,54,WV,"West Virginia",22,46,1194
2014,2015,outflow,38,23,ME,"Maine",18,41,820
2014,2015,outflow,38,10,DE,"Delaware",18,28,565
2014,2015,outflow,38,33,NH,"New Hampshire",-1,-1,-1
2014,2015,outflow,38,50,VT,"Vermont",-1,-1,-1
2014,2015,outflow,38,44,RI,"Rhode Island",-1,-1,-1
2014,2015,outflow,38,11,DC,"District Of Columbia",-1,-1,-1
2014,2015,outflow,39,96,OH,"OH Total Migration-US and Foreign",68390,119437,4123347
2014,2015,outflow,39,97,OH,"OH Total Migration-US",66587,115997,4001375
2014,2015,outflow,39,98,OH,"OH Total Migration-Foreign",1803,3440,121972
2014,2015,outflow,39,97,OH,"OH Total Migration-Same State",113480,197937,5053891
2014,2015,outflow,39,39,OH,"OH Non-migrants",4407336,9055218,283638722
2014,2015,outflow,39,12,FL,"Florida",9056,15742,840774
2014,2015,outflow,39,48,TX,"Texas",4857,9196,348313
2014,2015,outflow,39,21,KY,"Kentucky",4617,8330,194889
2014,2015,outflow,39,06,CA,"California",3790,6035,221051
2014,2015,outflow,39,26,MI,"Michigan",3570,6315,194185
2014,2015,outflow,39,18,IN,"Indiana",3563,6558,171329
2014,2015,outflow,39,42,PA,"Pennsylvania",3159,5405,162189
2014,2015,outflow,39,37,NC,"North Carolina",3026,5404,165693
2014,2015,outflow,39,13,GA,"Georgia",2599,4826,138791
2014,2015,outflow,39,17,IL,"Illinois",2550,3958,168429
2014,2015,outflow,39,36,NY,"New York",2326,3521,111105
2014,2015,outflow,39,47,TN,"Tennessee",2092,3785,122906
2014,2015,outflow,39,54,WV,"West Virginia",2008,3713,73184
2014,2015,outflow,39,51,VA,"Virginia",1958,3373,104474
2014,2015,outflow,39,57,FR,"Foreign",1803,3440,121972
2014,2015,outflow,39,45,SC,"South Carolina",1725,3124,110596
2014,2015,outflow,39,04,AZ,"Arizona",1618,2787,100190
2014,2015,outflow,39,08,CO,"Colorado",1588,2491,83649
2014,2015,outflow,39,53,WA,"Washington",1051,1731,58866
2014,2015,outflow,39,24,MD,"Maryland",971,1573,50223
2014,2015,outflow,39,29,MO,"Missouri",749,1355,41077
2014,2015,outflow,39,34,NJ,"New Jersey",716,1251,50843
2014,2015,outflow,39,01,AL,"Alabama",713,1430,29911
2014,2015,outflow,39,25,MA,"Massachusetts",688,1021,55202
2014,2015,outflow,39,32,NV,"Nevada",637,1074,38180
2014,2015,outflow,39,55,WI,"Wisconsin",574,988,29884
2014,2015,outflow,39,22,LA,"Louisiana",515,867,22626
2014,2015,outflow,39,41,OR,"Oregon",507,746,26287
2014,2015,outflow,39,27,MN,"Minnesota",483,854,29363
2014,2015,outflow,39,40,OK,"Oklahoma",390,754,17760
2014,2015,outflow,39,20,KS,"Kansas",342,623,17666
2014,2015,outflow,39,09,CT,"Connecticut",324,554,22476
2014,2015,outflow,39,49,UT,"Utah",314,567,16526
2014,2015,outflow,39,28,MS,"Mississippi",314,588,18026
2014,2015,outflow,39,05,AR,"Arkansas",295,562,19631
2014,2015,outflow,39,15,HI,"Hawaii",292,506,10364
2014,2015,outflow,39,19,IA,"Iowa",289,577,14190
2014,2015,outflow,39,11,DC,"District Of Columbia",277,322,15069
2014,2015,outflow,39,35,NM,"New Mexico",266,432,13020
2014,2015,outflow,39,31,NE,"Nebraska",210,349,9619
2014,2015,outflow,39,02,AK,"Alaska",203,352,8209
2014,2015,outflow,39,38,ND,"North Dakota",201,345,7695
2014,2015,outflow,39,33,NH,"New Hampshire",171,313,14896
2014,2015,outflow,39,46,SD,"South Dakota",169,285,7929
2014,2015,outflow,39,30,MT,"Montana",138,226,7625
2014,2015,outflow,39,10,DE,"Delaware",138,268,8241
2014,2015,outflow,39,16,ID,"Idaho",134,235,6752
2014,2015,outflow,39,23,ME,"Maine",124,190,6440
2014,2015,outflow,39,56,WY,"Wyoming",115,227,5786
2014,2015,outflow,39,50,VT,"Vermont",92,137,3788
2014,2015,outflow,39,44,RI,"Rhode Island",83,132,5457
2014,2015,outflow,40,96,OK,"OK Total Migration-US and Foreign",30442,59772,1570345
2014,2015,outflow,40,97,OK,"OK Total Migration-US",29658,58200,1534709
2014,2015,outflow,40,98,OK,"OK Total Migration-Foreign",784,1572,35636
2014,2015,outflow,40,97,OK,"OK Total Migration-Same State",48071,97280,2114099
2014,2015,outflow,40,40,OK,"OK Non-migrants",1251228,2808515,85474840
2014,2015,outflow,40,48,TX,"Texas",8611,16998,525317
2014,2015,outflow,40,05,AR,"Arkansas",2101,4414,76994
2014,2015,outflow,40,06,CA,"California",1820,3248,74418
2014,2015,outflow,40,20,KS,"Kansas",1736,3677,72182
